,Name,Brand,Rating,BestSeller,AmazonChoice,Comments,Price,Stars
957,"Sewing Kit for Kids Ages 8-12, Fashion Designer Kits for Girls Boys, Emoticon Pillow Arts and Crafts for Kids, My First Sewing Kit, Learn to Sew Kit for Girls, Kids Sewing Kits Ages 8-12",0,207 ratings,0,0,0,0,3.1 out of 5
958,"FINPAC Sewing and Craft Supplies Storage Tote, Large Capacity Travel Packing Organizer Bag with Clear Pockets and Handle for Knitting, Crochet, Art, Sewing Accessories (Emerald Illusions)",0,25 ratings,0,0,0,0,3.7 out of 5
959,"Rotary Cutter Blades 45mm 10 Pack by KISSWILL, Fits Fiskars, Olfa, Martelli, Dremel, Truecut, DAFA Rotary Cutter Replacement for Quilting Scrapbooking Sewing Arts &Crafts, Sharp and Durable",0,202 ratings,0,0,0,0,2.4 out of 5
960,"G+ Self-Healing Cutting Mat - True A1 24 x 36"" (26 x 38"" Full) Eco-Friendly, Double-Sided, Non-Slip, Rotary Cutting Board for Sewing, Arts and Crafts for School Projects, Businesses, and Giveaways",0,294 ratings,0,0,0,0,4 out of 5
961,Skylety 10 Pieces Llama Cactus Felt Sewing Kit Alpaca DIY Felt Crafting Kit Felt Animal DIY Art Craft Kits Educational Sewing Fun Sewing Crafts for Girls and Boys,0,"4,491 ratings",0,0,0,0,3.5 out of 5
962,"Sanlebi Fashion Designer Kits for Girls, DIY Arts and Crafts Creativity Toys Kids Clothes Sewing kit with 3 Mannequins Birthday Gift for 6 -8 8-12 Year Old Girl",0,220 ratings,0,0,0,0,3.9 out of 5
963,"US Art Supply 24"" x 36"" Green/Black Professional Self Healing 5-Ply Double Sided Durable Non-Slip PVC Cutting Mat Great for Scrapbooking, Quilting, Sewing and All Arts & Crafts Projects",0,82 ratings,0,0,0,0,4 out of 5
964,"Art Craft Kits for Girls: Sewing Kit with Read Along Story Book, Fun Animals Dogs Cats Owls Project for Kids, Creative and Educational Your Child Will Love - Create A Memorable Experience to Cherish",0,73 ratings,0,0,0,0,3.7 out of 5
965,One Day Sewing Mastery: The Complete Beginner's Guide to Learn to Sew in Under 1 Day!,0,937 ratings,0,0,0,0,3.8 out of 5
966,SEWING: ONE DAY SEWING MASTERY: The Complete Beginner’s Guide to Learn to Sew in Under 1 Day! - 10 Step by Step Projects That Inspire You – Images Included (CRAFTS FOR EVERYBODY Book 2),0,18 ratings,0,0,0,0,3.6 out of 5
967,Sewing: One Day Sewing Mastery: The Complete Beginner's Guide to Learn to Sew in Under 1 Day! - 10 Step by Step Projects That Inspire You - Images Included (CRAFTS FOR EVERYBODY),0,1 rating,0,0,0,0,4 out of 5
968,"HITOPTY Sewing Embroidery Scissors, 4.6in Small Sharp Tip Craft Scissor, Rainbow Vintage Shears Detail Yarn Thread Snips for Cross Stitch Needlework DIY Art Handcraft Tool w/ Apricot Case",0,51 ratings,0,0,0,0,3.7 out of 5
969,"Solid Color White Satin Ribbon, Single-Sided Shiny, 5/8"" Width, 50 Yards Ribbons, Perfect for DIY Crafts, Sewing Projects, Wedding Decoration, Gift Wrapping, Flower Art and More",0,51 ratings,0,0,0,0,3.6 out of 5
970,"HITOPTY Small Embroidery Scissors, 4.7in Detail Cross Stitch Shears Rainbow Vintage Sharp Craft Scissor for Sewing Crochet Art Needlework Yarn Thread Snips Handicrafts Tools W/ Black Case",0,51 ratings,0,0,0,0,3.2 out of 5
971,Rotary Cutter Blades 45mm(18 Pack) Replacement for Quilting Scrapbooking Sewing Arts&Crafts Sharp and Durable,0,221 ratings,0,0,0,0,4.3 out of 5
972,"STAHMFOVER 13"" X-Large Plastic 3-Layers Storage Box,Handled Portable Folding Organizer as a Gift for Kids for Arts, Crafts&Sewing Supplies,Medicine Box with Drawer-Children's Day Gift",0,25 ratings,0,0,0,0,3.5 out of 5
973,Amazon Basics Portable Foldable Photo Studio Box with LED Light - 25 x 30 x 25 Inches,0,178 ratings,0,0,0,0,3.7 out of 5
974,Dezzy's Workshop Sewing Kit for Kids - Woodland Animals Kids Sewing Kit - Make Your Own Stuffed Animal Kit - Felt Stitch Art and Craft Toys for Boys and Girls - Childrens DIY Crafting and Sewing,0,"8,363 ratings",0,0,0,0,4 out of 5
975,"Massca 5-Drawer Plastic Storage Box and Personal Organizer for Arts and Crafts, Small Tools, Sewing Accessories, Stationary, and Hardware, Compact Space Saving Container, Heavy Duty",0,828 ratings,0,0,0,0,2.9 out of 5
976,"Homgaty Dinosaur Sewing Craft Kit for Kids, 14 Pack Mini DIY Sewing Felt Plushies Animals Art Craft Kits, Sew Stuffed Plush Crafts for Kids Beginners Educational Sewing Set Girls and Boys Ages 8-12",0,"2,464 ratings",0,0,0,0,3.3 out of 5
977,500 Pieces Wooden Stars Mixed Size Wood Stars Cutout Shape with 4 Sizes Mixed for Christmas Flag Winter Party Decoration Art Craft Sewing Model Crafts Toys and Other DIY Supplies,0,9 ratings,0,0,0,0,3.4 out of 5
978,"Fineder 14pcs DIY Sewing Kit for Kids, Felt Animal DIY Crafts for Girls and Boys, Educational Sewing for Kids Art Craft Kits for Beginners, Gift for Kids",0,18 ratings,0,0,0,0,3.5 out of 5
979,2 Pieces Dog Cross Stitch Kits Pre Printed Needlepoint Wallet Sewing Kit Dog Arts Crafts Sewing Bags Kit for Kids Women,0,38 ratings,0,0,0,0,3.2 out of 5
980,"Rotary Cutter Blades Fits Olfa,Fiskars,DAFA by JOMOSART,Blades Rotary Cutter Replacement Blades 45mm for Quilting Scrapbooking Sewing Arts Crafts,Truecut Replacement for Quilting Fabric,Paper,Leather",0,"1,112 ratings",0,0,0,0,3.9 out of 5
981,"Jjring Craft Organizer Tote Bag, Art Storage Caddy with Multiple Pockets, Bluish Green Sewing Bag for Art, Craft, Scrapbooking, School, Medical, and Office Supplies Storage",0,739 ratings,0,0,0,0,3.8 out of 5
982,"BambooMN Titanium Softgrip Scissors Set for Sewing, Arts, Crafts, Office - 1 Set of 3 - Purple",0,16 ratings,0,0,0,0,3.6 out of 5
983,"Feltcolor Puppy Craft Kit for Kids – DIY Crafting and Sewing Set Dog Stuffed Animal Felt Plushie for Girls and Boys Educational Beginners Sewing Set, Learn to Sew Kit 7-12",0,12 ratings,0,0,0,0,4.1 out of 5
984,"Arteza Rotary Cutting Mat, 18 x 24 Inches, Self-Healing, with Grid Lines and Non Slip Surface, for Fabric, Paper, and Vinyl, Durable and Flexible, Art Supplies for Crafts, Quilting, and Sewing",0,"4,777 ratings",0,0,0,0,4.2 out of 5
985,"Sunxenze 11'' Clear Plastic Storage Box/Tool Box/Sewing Box Organizer, Multipurpose Organizer with Removable Tray, Portable Handled Storage Case for Art Craft and Cosmetic (Light Blue)",0,"1,869 ratings",0,0,0,0,3.3 out of 5
986,Playful Place Mats | Crafts Sewing | Leisure Arts (6972),0,138 ratings,0,0,0,0,3.7 out of 5
987,"KRAFUN My First Sewing Animal for Kids, Beginner Art & Craft, Includes 5 Easy Activities Stuffed Stitch Animal Dolls, Keyring Charms, Instructions & Felt Materials for Learn to Sew, Embroidery Skills",0,3 ratings,0,0,0,0,3.8 out of 5
988,Klutz Jr. My Cat Mermaid & Friends Craft Kit,0,3 ratings,0,0,0,0,4 out of 5
989,"Self Healing Cutting Mat 18""x12"" Non-Slip PVC Double Sided 5-Ply A3 Art Craft Rotating Mat, Rotary Cutting Mat for Quilting, Sewing Crafts Hobby Fabric Precision Scrapbooking Project(Blue/Light blue)",0,73 ratings,0,0,0,0,3.4 out of 5
990,5.4 Inch Rubber Embroidery Hoops for Art Craft Sewing and Hanging,0,25 ratings,0,0,0,0,3.4 out of 5
991,"Elastic Cord for Sewing Beading String, Round hat Elastic, Masks, Jewellery, Sewing Accessories, Thin Elastic for Crafts and Arts, White, Black (2mm - 5 Meter White)",0,2 ratings,0,0,0,0,4.2 out of 5
992,WATINC 9Pack Monster Hand Puppets Art Craft Paper Sock Puppet DIY Making Your Own Puppet Kits Early Learning Classroom Family Storytelling Games Pretend Party Supplies Valentine's Day Gift,0,"2,031 ratings",0,0,0,0,4.1 out of 5
993,"HITOPTY Embroidery Scissors, 5in Small Sewing Scissor Vintage Rainbow Sharp Pointed Tip Shears W/Sheath for Craft Art Work Handicrafts Tool Thread Yarn Fabric Detail Cutting Everyday Use",0,"2,960 ratings",0,0,0,0,4.1 out of 5
994,"HITOPTY Vintage Embroidery Scissors, 4.6in Small Sharp Tip Sewing Scissor w/ Black Case, Rainbow Craft Shears Detail Yarn Thread Snips for Cross Stitch Needlework DIY Art Handicrafts Tool",0,"1,766 ratings",0,0,0,0,1 out of 5
995,"Galt Toys, First Sewing Kit for Kids, Learn to Sew DIY Craft Kit, Ages 5+",0,25 ratings,0,0,0,0,4.4 out of 5
996,"3 Set Embroidery Kit for Beginner, Flower Pattern Starter Kit, Art Craft Hand Sewing，Needle tip kit for Adults, Women's Crafting Hobby",0,937 ratings,0,0,0,0,3.2 out of 5
997,"My First Sewing Kit by Alex Crafts, Perfect Sewing Kit for Beginners, Arts and Crafts Colorful and Fun Sewing Projects to Learn the Basic Skills of Sewing (Ages 7+)",0,133 ratings,0,0,0,0,3.1 out of 5
998,"Arteza Kids Hand Sewing Kit, 5 Learn to Sew Plush Nature Crafts, 50 Pieces, Pre-Cut Felt Shapes, Plastic Needles, Plush Fill, Buttons, and Thread, Kids’ Craft Supplies with Instruction Guide",0,646 ratings,0,0,0,0,3.5 out of 5
999,"Craft Projects for Minecraft and Pixel Art Fans: 15 Fun, Easy-to-Make Projects (Design Originals) Create IRL Versions of Creepers, Tools, and Blocks in the Pixelated Video Game Style [BOOK ONLY]",0,"2,464 ratings",0,0,0,0,3.3 out of 5
1000,"Hipiwe 2 Packs 5 Slot Clear Plastic Round Storage Jars - Art Craft Accessory Organizer Box Jewelry Beads Sewing Pills Container Holder for Storage Small Items, Hardware",0,333 ratings,0,0,0,0,3.9 out of 5
1001,"JOYAHO 6MM Loose Sequins, 8400PCS Bulk Round Rainbow Cup Sequins Embroidery Sequins Iridescent Spangles Craft Mixed 24 Colors for Sewing Arts Crafts",0,333 ratings,0,0,0,0,4.5 out of 5
1002,"Simplicity Stuffed Doll with Clothes Art and Craft Sewing Template, One Size Only, Mulit Color",0,53 ratings,0,0,0,0,3.9 out of 5
1003,"Jjring Craft Organizer Tote Bag, Art Storage Caddy with Multiple Pockets, Lilac Sewing Bag for Art, Craft, Scrapbooking, School, Medical, and Office Supplies Storage",0,3 ratings,0,0,0,0,3.5 out of 5
1004,"Self Healing Cutting Mat 18""x12"" Non-Slip PVC Double Sided 5-Ply A3 Art Craft Rotating Mat, Rotary Cutting Mat for Quilting, Sewing Crafts Hobby Fabric Precision Scrapbooking Project(Blue/Light blue)",0,8 ratings,0,0,0,0,3.9 out of 5
1005,Hisuper 3.6 inch Sewing Crafting Scissors Stainless Steel Embroidery Scissors with Leather Scissors Cover for Cross Stitch Cutting Paper Handcraft Craft Art Work DIY Tool,0,"1,112 ratings",0,0,0,0,3.1 out of 5
1006,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,34 ratings,0,0,0,0,3.5 out of 5
1007,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,153 ratings,0,0,0,0,4.4 out of 5
1008,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,"1,396 ratings",0,0,0,0,4.3 out of 5
1009,"Sanrio Masking Tape Length 4m Width1.2 cm Sticker Decoration Arts, Crafts & Sewing Stationery Japan (Kogimyun)",0,1 rating,0,0,0,0,4.1 out of 5
1010,"Craftorama Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Animals Craft Kit for Beginners, 165 Piece Set",0,333 ratings,0,0,0,0,4 out of 5
1011,DIY Unicorn Pillow Kit for Girls - No Sew Unicorn Pillow - Make Your Own Pillow Set for Kids - Arts and Crafts Unicorn Gift for Girls - DIY Kits for Girls - Creative Children's Activity - Ages 6+,0,333 ratings,0,0,0,0,4 out of 5
1012,"10 Yards 4.75"" Wide Rainbow Multi Color Diamond Rhinestone Mesh Wrap 24 Rows Artificial Sparkling Glitter Webbing Wrap for DIY Arts Craft Sewing Wedding Bouquet Cake Birthday Party Decoration",0,54 ratings,0,0,0,0,3.9 out of 5
1013,"Felt Succulents Craft Kit. Make 6 Potted Colorful Plushies & A Display Rack. Mini Garden DIY Sewing Project, Activity Set, Arts & Crafts Supplies - Great Gift for Teens and Adults",0,60 ratings,0,0,0,0,3.2 out of 5
1014,"Sew Your Own Pet Pillows: Twelve Huggable Friends You Can Easily Make (Design Originals) Step-by-Step Directions, Photos, & Patterns for Sewing Decorative Fabric Plushies and Adorable Stuffed Animals",0,79 ratings,0,0,0,0,3.5 out of 5
1015,"Rotated Adjustable Embroidery Frame Stand, Pletpet Embroidery Hoop Stand Desk Clamp with 2Pcs Embroidery Hoop 7.9 in+6.5 in - for Arts Crafts Sewing Needlework Embroidery Supplies",0,1 rating,0,0,0,0,3.6 out of 5
1016,"Elastic Cord for Sewing Beading String, Round hat Elastic, Masks, Jewellery, Sewing Accessories, Thin Elastic for Crafts and Arts, White, Black (1mm - 5 Meter Black)",0,17 ratings,0,0,0,0,3.5 out of 5
1017,"Alpaca Paint Your Own Squishies Kit - Arts and Crafts Kits for Kids, Girls and Boys Ages 8-12 - Best Tween and Teen Gift Ideas for Girls Crafts Age 6, 7, 8, 9, 10-12",0,16 ratings,0,0,0,0,4.2 out of 5
1018,"WORKLION 18'' x 24'' Large Self Healing PVC Cutting Mat, Double Sided, Gridded Rotary Cutting Board for Craft, Fabric, Quilting, Sewing, Scrapbooking - Art Project",0,875 ratings,0,0,0,0,4.1 out of 5
1019,"ZHSX Dimmable Led Magnifying Lamp, Large 5X Hands Free Magnifying Glass with Light and Stand for Reading Hobbies Crafts Sewing Workbench",0,312 ratings,0,0,0,0,4.1 out of 5
1020,"Thornton's Art Supply Multi-Purpose Craft Sewing Office Softgrip Arthritic Spring Action 8 Inch Scissors, Perfect Scissors for Arthritis, Seamstress, Dressmaker Office Tailor Student Craft Or Paper",0,2 ratings,0,0,0,0,3.9 out of 5
1021,"Trfoot Animal Craft Kit,Art Craft Animals Sewing Kit DIY Sewing Felt Plush Animals Fun DIY Crafts Educational Sewing Kit for Kids Boys and Girls,Set of 14",0,2 ratings,0,0,0,0,4.1 out of 5
1022,SGHUO 2pack 30PCS 5D Embroidery Diamond Painting Box Storage Containers Portable Plastic Bead Case with Lids for DIY Art Crafts Seeds Beads Sewing Cosmetic Nail Glitter Powder,0,79 ratings,0,0,0,0,3.9 out of 5
1023,"Everything Mary Black Deluxe Store and Tote Bag - Storage Craft Bag for Crafts, Sewing, Paper, Art, Desk, Canvas, Supplies Storage Organization with Handles for Travel",0,48 ratings,0,0,0,0,4.4 out of 5
1024,"Yesland Large 2 Layer Stack & Carry Box - 13.75 x10 x 7.5 Inch Plastic Stackable Craft Storage Box Container with Handle - Portable Organizer Box for Stationery, Sewing, Art Craft, Jewelry,",0,236 ratings,0,0,0,0,3.7 out of 5
1025,"Crafts for Girls Ages 4-12 Make Your Own Flower Bouquet with Buttons and Felt Flowers, Vase Art and Craft for Children - DIY Activity Christmas Gift for Boys & Girls Age 6 7 8 9 10 11 12 Year Old",0,8 ratings,0,0,0,0,3.9 out of 5
1026,"Craft Organizers and Storage Box, 3-Layers Multifunctional Plastic Sewing Organizing Box with Handle, for Medicine, Art Supply, Makeup, Nail, Hair Accessories for Kids, Perfect Organizer Bins for Room",0,36 ratings,0,0,0,0,3.3 out of 5
1027,"Crafting: The Top 300 Best Crafts: Fun and Easy Crafting Ideas, Patterns, Hobbies, Jewelry and More For You, Family, Friends and Holidays (Have Fun ... Sewing Decorating Woodworking Painting Guide)",0,86 ratings,0,0,0,0,3.7 out of 5
1028,"Crafting: The Top 300 Best Crafts: Fun and Easy Crafting Ideas, Patterns, Hobbies, Jewelry, and More for You, Family, Friends, and Holidays",0,41 ratings,0,0,0,0,4.3 out of 5
1029,"Crafting: The Top 300 Best Crafts: Fun and Easy Crafting Ideas, Patterns, Hobbies, Jewelry and More For You, Family, Friends and Holidays (Have Fun Crafting ... Woodworking Painting Guide Book 1)",0,563 ratings,0,0,0,0,3.9 out of 5
1030,"Jjring Craft Organizer Tote Bag, Art Storage Caddy with Multiple Pockets, Sap Green Sewing Bag for Art, Craft, Scrapbooking, School, Medical, and Office Supplies Storage",0,79 ratings,0,0,0,0,3.9 out of 5
1031,"Elastic Cord for Sewing Beading String, Round hat Elastic, Masks, Jewellery, Sewing Accessories, Thin Elastic for Crafts and Arts, White, Black (2mm - 10 Meter White)",0,51 ratings,0,0,0,0,4.1 out of 5
1032,"ZEAYEA 6 Layer Stackable Storage Container with 60 Adjustable Compartments, Plastic Organizer Box, Storage Organizer for Arts Crafts, Beads, Beauty Supplies, Nail Polish, Jewelry, Sewing Accessories",0,207 ratings,0,0,0,0,3.9 out of 5
1033,Serabeena Sew Your Own Purses - Easy and Fun to Do Sewing Kit for Kids,0,207 ratings,0,0,0,0,4.1 out of 5
1034,"CraftLab Kids Embroidery Kit for Beginners, Kids Craft Starter Kit Gift for Ages 7 to 13, Includes 10 Projects, Embroidery Hoops, Fabric, Patterns, Floss, Needles, Needlepoint Cross Stitching Supplies",0,139 ratings,0,0,0,0,4.1 out of 5
1035,"Art Supply Storage, 3-Layers Plastic Sewing Craft Box with Handle, Storage Box for Medicine, Tools, Cosmetics, Toy, Pen",0,25 ratings,0,0,0,0,4 out of 5
1036,CiyvoLyeen Puppy Craft Kit Kids DIY Crafting and Sewing Set Dog Stuffed Animal Felt Plushie for Girls and Boys Educational Beginners Sewing Set,0,2 ratings,0,0,0,0,3.6 out of 5
1037,"U.S. Art Supply 9"" x 12"" Green/Black Professional Self Healing 5-Ply Double Sided Durable Non-Slip PVC Cutting Mat Great for Scrapbooking, Quilting, Sewing and All Arts & Crafts Projects",0,463 ratings,0,0,0,0,4 out of 5
1038,4 Pcs Embroidery Hoops Set Cross Stitch Hoop Ring Imitated Wood Display Frame-Circle and Oval Hand Embroidery Kits for Art Craft Sewing (Imitated Wood),0,3 ratings,0,0,0,0,4 out of 5
1039,"Scrambled Assortment Bag of Buttons for Arts & Crafts, Decoration, Collections, Sewing, and More! Different Colors and Size from 3/8"" to 1.5"" (100 Pack)",0,13 ratings,0,0,0,0,3.3 out of 5
1040,"Eketirry Plastic Needle threaders, 35pcs Needle Threader Hand Machine Sewing Tool for Sewing Crafting, Knitting Craft, Quilting, DIY Art, Color Random (35)",0,164 ratings,0,0,0,0,4.1 out of 5
1041,"MAYWIND TREE DIY Handmade Mini Sewing Leather Cute Purse Making Kit Bags Art Craft Hand Bag Kit Holiday Birthday Gifts Handbag Crafting Toys for Girls Kids Teens Women, Red",0,164 ratings,0,0,0,0,3.7 out of 5
1042,Marbling Paint Art Kit for Kids Art and Crafts for Kids Ages 6-12 Craft Kits for Girls & Boys Gift Ideas for Kids Activities Age 4 5 6 7 8 9 10 Year Old Girls Gift,0,4 ratings,0,0,0,0,4 out of 5
1043,"HITOPTY Embroidery Scissors, 4.5in Sharp Precision Craft Scissor with Sheath, Small Rainbow Vintage Shears for Sewing, Arts, Needlework, Cross Stitch, Thread Yarn Fabric Detail Cutting DIY Tools",0,274 ratings,0,0,0,0,3 out of 5
1044,"260 Pieces 6 Sizes Gold Safety Pins Large and Small Safety Pins Durable, Rust-Resistant for Art Craft Sewing Jewelry Making Home Office Use",0,105 ratings,0,0,0,0,3.8 out of 5
1045,"BTSKY Stackable Plastic Portable Storage Organizer Utility Caddy Tote,Divided Craft Storage Organizer Basket Bin with Wooden Handle for Craft, Sewing, Art Supplies, Office Supplies Beige White",0,105 ratings,0,0,0,0,3.4 out of 5
1046,"Sew Your Own Pet Pillows: Twelve Huggable Friends You Can Easily Make (Design Originals) Step-by-Step Directions, Photos, & Patterns for Sewing Decorative Fabric Plushies and Adorable Stuffed Animals",0,153 ratings,0,0,0,0,3.9 out of 5
1047,"100 Pack 1 Inch Buttons Flatback Sewing Colored for Arts & Crafts, Fashion Clothing, DIY Projects (Assorted)",0,733 ratings,0,0,0,0,3.6 out of 5
1048,"Kinsorcai 11'' Plastic Box Organizer with Removable Tray, Sewing Box Organizer, Art & Craft Storage Box for Girls, Multipurpose Storage Organizer Box for Cosmetic (Purple)",0,91 ratings,0,0,0,0,4.6 out of 5
1049,"Tosnail 10-Inch 2 Layers Clear Plastic Craft Organizer Box Storage Container for Sewing, Painting, Arts",0,8 ratings,0,0,0,0,4 out of 5
1050,12 Pre-Cut Mini Treats Dessert Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit,0,"5,579 ratings",0,0,0,0,2.2 out of 5
1051,"Simplicity Unisex Sportswear Art and Craft Sewing Template, X-Small/X-Large",0,53 ratings,0,0,0,0,4.1 out of 5
1052,"Everything Mary Craft Bag Organizer Tote, Purple - Storage Art Caddy for Sewing & Scrapbooking - Crafts Supply Carrier w/Handle for Supplies & Tools Organization for School, Medical, Office",0,192 ratings,0,0,0,0,2.9 out of 5
1053,"Strong Blue Polyster Ribbon, Single-Faced Shiny, 5/8"" Width, 50 Yards Spool Ribbons, Perfect for DIY Crafts, Sewing Projects, Wedding Decoration, Gift Wrapping, Flower Art and More",0,822 ratings,0,0,0,0,1 out of 5
1054,"Elastic Cord for Sewing Beading String, Round hat Elastic, Masks, Jewellery, Sewing Accessories, Thin Elastic for Crafts and Arts, White, Black (2mm - 5 Meter Black)",0,462 ratings,0,0,0,0,4 out of 5
1055,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,215 ratings,0,0,0,0,4.2 out of 5
1056,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,"6,151 ratings",0,0,0,0,3.8 out of 5
1057,"How to Start a Business Selling Arts and Crafts Online & Offline: Sell Handmade Items on eBay, Etsy, Amazon, Facebook, Flea Market, Pop-Up Shops & More!",0,196 ratings,0,0,0,0,2.9 out of 5
1058,CiyvoLyeen Sea Animals Sewing Kit Make Your Own Ocean Animals Mermaid DIY Felt Craft Kit Gifts for Beginner Kids Educational Art Craft Supplies Set of 8,0,65 ratings,0,0,0,0,3.5 out of 5
1059,Sequins Embroidery Flower Patches Arts Crafts Sewing Patches (Colorful A),0,"6,154 ratings",0,0,0,0,4.3 out of 5
1060,"3 Layers Plastic Portable Storage Box, Multipurpose Organizer and Storage Case for Art Craft and Cosmetic, Portable Handled Storage Box for Home, School, Office",0,174 ratings,0,0,0,0,2.6 out of 5
1061,"WORKLION 12"" x 18"" Art Self Healing PVC Cutting Mat, Double Sided, Gridded Rotary Cutting Board for Craft, Fabric, Quilting, Sewing, Scrapbooking Project…",0,113 ratings,0,0,0,0,3.6 out of 5
1062,"Everything Mary Craft Bag Organizer Tote, Tan Dot - Storage Art Caddy for Sewing & Scrapbooking - Crafts Supply Carrier for Supplies & Tools - Organization for School, Medical, Office",0,118 ratings,0,0,0,0,4.3 out of 5
1063,"FabricLA Acrylic Felt Fabric - 72"" Inch Wide 1.6mm Thick Felt by The Yard - Use Felt Sheets for Sewing, Cushion and Padding, DIY Arts & Crafts - Black, 2 Yard",0,373 ratings,0,0,0,0,3.5 out of 5
1064,"Jjring Craft Organizer Tote Bag, Large Art Storage Caddy with Multiple Pockets, Gray Sewing Bag for Art, Craft, Scrapbooking, School, Medical, and Office Supplies Storage",0,39 ratings,0,0,0,0,3 out of 5
1065,"FANSRIDCO Felt Flower DIY Kits for Adults,Craft kit for Women,Arts and Crafts for Teen Girls,Unique Gifts for Women,Felt Artificial Flower for Craft (Variegated Rose Bouquet",0,897 ratings,0,0,0,0,3.9 out of 5
1066,"Qilemore Craft Kits for Kids, Arts and Crafts for Toddlers Activities ,Craft Supplies for Kids Ages 4-8,Art Projects Party Favor, Girl &Boy Learning Toy ,Holiday Easter Crafts Game Gift(Animal)",0,149 ratings,0,0,0,0,2.9 out of 5
1067,"BTSKY 2 Layer Stack & Carry Box, Plastic Multipurpose Portable Storage Container Box Handled Organizer Storage Box for Organizing Stationery, Sewing, Art Craft, Jewelry and Beauty Supplies(Purple)",0,1 rating,0,0,0,0,4 out of 5
1068,"2 Rolls 1 Inch Double Sided Tape (1-Inch x 30 Yards per Roll), Permanent Clear Double-Sided Adhesive Scotch Tape for DIY Arts, Crafts, Scrapbook, Photos Display ect (1 Inch x 60 Yards Total)",0,"4,777 ratings",0,0,0,0,3.8 out of 5
1069,"Tribello Plastic Storage Containers 3 Layer Handle Box, with Divided Top Bin, Store Small Items, Sewing Supplies, Art & Craft Supplies, and Ornament Organizer - Clear Carrying Case",0,694 ratings,0,0,0,0,4.1 out of 5
1070,21 Pieces Sewing Kit for Kids Woodland Felt Animals Creative Art Sewing Crafts Forest Creatures Educational Arts and Crafts for Beginners Girls and Boys Birthday Presents,0,8 ratings,0,0,0,0,3.5 out of 5
1071,"HEADLEY TOOLS Titanium Coated 45mm Rotary Cutter Blades 15 Pack Fits Olfa, Fiskars, Replacement Rotary Blade for Arts Crafts Quilting Scrapbooking Sewing, Sharp and Durable",0,575 ratings,0,0,0,0,3.7 out of 5
1072,"Kinsorcai 12'' Three-Layer Clear Plastic Storage Box/Tool Box, Multipurpose Organizer and Portable Handled Storage Case for Art Craft and Cosmetic (Pink)",0,18 ratings,0,0,0,0,3.6 out of 5
1073,"Tosnail 12-Inch 3 Layers Plastic Craft Organizer Box Storage Container First Aid Carrying Case for Sewing, Painting, Arts - Clear",0,1 rating,0,0,0,0,2.6 out of 5
1074,Needle Felting Gnome Simplified For Beginner's With Ease: The Complete Easy To Follow Step By Step Picture Guide On How To Needle Felt Gnome And Any Other Felting Craft Projects,0,60 ratings,0,0,0,0,3.1 out of 5
1075,Needle Felting Gnome Simplified For Beginner's With Ease: The Complete Easy To Follow Step By Step Picture Guide On How To Needle Felt Gnome And Any Other Felting Craft Projects,0,13 ratings,0,0,0,0,4.1 out of 5
1076,"Simplicity Unisex Sportswear Art and Craft Sewing Template, X-Small/X-Large",0,54 ratings,0,0,0,0,3.2 out of 5
1077,"C.S. Kids KC05 Butterfly Keychain, First Sewing Arts & Crafts Gifts -Crafting Keychain | Educational DIY Cross-Stitch | Sew Your Own Butterfly",0,288 ratings,0,0,0,0,4.1 out of 5
1078,"for Quilting Bowl Cozy Pattern Template, Clear Acrylic Bowl Wrap, Sewing Pattern Template, DIY Kitchen Art Craft (6in+8in+10in)",0,"2,681 ratings",0,0,0,0,3.7 out of 5
1079,"300 Pieces Plastic Floss Bobbins for Cross Cotton Thread Craft DIY Sewing Storage, Thread Organizer Holder, Embroidery Thread Cards Cross Stitch Bobbin, White",0,"4,350 ratings",0,0,0,0,3.1 out of 5
1080,Bins & Things Stackable Storage Container with 18 Adjustable Compartments - Clear - Craft Storage / Craft Organizers and Storage - Bead Organizer Box / Art Supply Organizer,0,322 ratings,0,0,0,0,3.8 out of 5
1081,Craft-tastic – Make a Bunny Friend Craft Kit – Learn to Make 1 Easy-to-Sew Stuffie with Clothes & Accessories,0,322 ratings,0,0,0,0,3.3 out of 5
1082,"BTSKY Stackable Plastic Portable Storage Organizer Utility Caddy Tote,Divided Craft Storage Organizer Basket Bin with Wooden Handle for Craft, Sewing, Art Supplies, Office Supplies Beige White",0,"5,962 ratings",0,0,0,0,4.4 out of 5
